Litologia     codigo      prof  RHOB         GR        SP         DT
conglomerate    4         367   2.29E+00   2.03E+01  -4.01E+01   1.11E+02
conglomerate    4         368   2.35E+00   1.99E+01  -3.94E+01   1.09E+02
conglomerate    4         369   2.46E+00   2.01E+01  -3.97E+01   1.10E+02
conglomerate    4         370   2.46E+00   1.99E+01  -4.00E+01   1.10E+02
conglomerate    4         371   2.24E+00   1.98E+01  -4.03E+01   1.08E+02
conglomerate    4         372   2.25E+00   2.00E+01  -4.00E+01   1.09E+02
conglomerate    4         373   2.29E+00   2.00E+01  -3.98E+01   1.11E+02
conglomerate    4         374   2.30E+00   1.97E+01  -3.98E+01   1.10E+02
conglomerate    4         375   2.30E+00   1.99E+01  -3.95E+01   1.11E+02
conglomerate    4         376   2.26E+00   1.96E+01  -4.05E+01   1.11E+02
conglomerate    4         377   2.35E+00   2.04E+01  -4.08E+01   1.11E+02
conglomerate    4         378   2.30E+00   2.02E+01  -4.02E+01   1.09E+02
conglomerate    4         379   2.36E+00   2.02E+01  -4.05E+01   1.10E+02
conglomerate    4         380   2.26E+00   1.98E+01  -4.00E+01   1.11E+02
conglomerate    4         381   2.30E+00   1.98E+01  -4.04E+01   1.09E+02
conglomerate    4         382   2.25E+00   1.99E+01  -3.96E+01   1.09E+02
conglomerate    4         383   2.32E+00   1.99E+01  -4.01E+01   1.08E+02
conglomerate    4         384   2.34E+00   2.04E+01  -4.02E+01   1.09E+02
conglomerate    4         385   2.26E+00   2.00E+01  -4.03E+01   1.10E+02
conglomerate    4         386   2.25E+00   2.01E+01  -4.00E+01   1.10E+02
conglomerate    4         387   2.31E+00   2.00E+01  -4.04E+01   1.10E+02
conglomerate    4         388   2.26E+00   2.00E+01  -3.99E+01   1.10E+02
conglomerate    4         389   2.28E+00   1.94E+01  -3.96E+01   1.11E+02
conglomerate    4         390   2.29E+00   1.99E+01  -3.97E+01   1.10E+02
conglomerate    4         391   2.26E+00   1.95E+01  -4.00E+01   1.11E+02
conglomerate    4         392   2.34E+00   2.01E+01  -4.10E+01   1.11E+02
conglomerate    4         393   2.35E+00   2.03E+01  -3.99E+01   1.10E+02
conglomerate    4         394   2.30E+00   1.99E+01  -4.01E+01   1.08E+02
conglomerate    4         395   2.32E+00   2.03E+01  -4.02E+01   1.10E+02
conglomerate    4         396   2.23E+00   2.03E+01  -3.99E+01   1.07E+02
conglomerate    4         397   2.23E+00   2.07E+01  -4.01E+01   1.10E+02
conglomerate    4         398   2.23E+00   2.01E+01  -3.98E+01   1.10E+02
conglomerate    4         399   2.24E+00   1.98E+01  -3.97E+01   1.11E+02
conglomerate    4         400   2.35E+00   2.00E+01  -4.05E+01   1.10E+02
conglomerate    4         401   2.27E+00   1.99E+01  -4.02E+01   1.10E+02
conglomerate    4         402   2.36E+00   2.01E+01  -3.98E+01   1.11E+02
conglomerate    4         403   2.27E+00   1.99E+01  -4.13E+01   1.10E+02
conglomerate    4         404   2.25E+00   2.05E+01  -4.01E+01   1.10E+02
conglomerate    4         405   2.39E+00   2.01E+01  -3.96E+01   1.10E+02
conglomerate    4         406   2.36E+00   2.01E+01  -3.98E+01   1.10E+02
conglomerate    4         407   2.27E+00   2.00E+01  -3.96E+01   1.09E+02
conglomerate    4         408   2.23E+00   2.01E+01  -3.96E+01   1.10E+02
conglomerate    4         409   2.31E+00   1.98E+01  -4.06E+01   1.08E+02
conglomerate    4         410   2.29E+00   1.96E+01  -4.06E+01   1.10E+02
conglomerate    4         411   2.32E+00   1.97E+01  -4.00E+01   1.10E+02
conglomerate    4         412   2.15E+00   1.99E+01  -4.06E+01   1.08E+02
conglomerate    4         413   2.26E+00   2.05E+01  -4.05E+01   1.11E+02
conglomerate    4         414   2.29E+00   1.97E+01  -4.03E+01   1.09E+02
conglomerate    4         415   2.26E+00   1.98E+01  -4.03E+01   1.09E+02
conglomerate    4         416   2.25E+00   2.05E+01  -4.03E+01   1.10E+02
conglomerate    4         417   2.26E+00   1.96E+01  -4.01E+01   1.10E+02
conglomerate    4         418   2.31E+00   1.99E+01  -3.96E+01   1.11E+02
conglomerate    4         419   2.28E+00   2.01E+01  -4.06E+01   1.10E+02
conglomerate    4         420   2.21E+00   1.97E+01  -4.03E+01   1.11E+02
conglomerate    4         421   2.25E+00   2.00E+01  -3.95E+01   1.09E+02
conglomerate    4         422   2.29E+00   1.97E+01  -4.01E+01   1.11E+02
conglomerate    4         423   2.33E+00   1.98E+01  -4.00E+01   1.10E+02
conglomerate    4         424   2.32E+00   1.99E+01  -3.98E+01   1.10E+02
conglomerate    4         425   2.25E+00   1.98E+01  -3.98E+01   1.10E+02
conglomerate    4         426   2.32E+00   2.02E+01  -4.05E+01   1.10E+02
conglomerate    4         427   2.32E+00   1.97E+01  -4.00E+01   1.09E+02
conglomerate    4         428   2.28E+00   2.03E+01  -4.02E+01   1.09E+02
fault1        451         429   2.22E+00   2.51E+01  -4.90E+01   1.15E+02
fault1        451         430   2.26E+00   1.97E+01  -2.76E+01   1.13E+02
fault1        451         431   2.37E+00   1.67E+01  -4.55E+01   1.06E+02
fault1        451         432   2.31E+00   2.11E+01  -2.21E+01   1.13E+02
fault1        451         433   2.36E+00   2.04E+01  -3.97E+01   1.18E+02
fault1        451         434   2.41E+00   2.18E+01  -3.33E+01   1.09E+02
fault1        451         435   2.39E+00   2.28E+01  -2.69E+01   9.11E+01
fault1        451         436   2.29E+00   2.10E+01  -3.24E+01   1.07E+02
fault1        451         437   2.39E+00   2.24E+01  -2.06E+01   1.13E+02
fault1        451         438   2.37E+00   2.52E+01  -2.90E+01   1.02E+02
fault1        451         439   2.35E+00   2.42E+01  -1.44E+01   1.03E+02
fault1        451         440   2.36E+00   2.42E+01  -2.50E+01   1.28E+02
fault1        451         441   2.52E+00   2.43E+01  -3.18E+01   8.49E+01
fault1        451         442   2.32E+00   2.26E+01  -2.91E+01   9.59E+01
fault1        451         443   2.36E+00   2.13E+01  -1.31E+01   9.99E+01
fault1        451         444   2.29E+00   2.65E+01  -1.37E+01   1.13E+02
fault1        451         445   2.39E+00   2.31E+01  -1.49E+01   7.91E+01
fault1        451         446   2.40E+00   2.76E+01  -1.69E+01   9.59E+01
fault1        451         447   2.37E+00   2.37E+01  -1.44E+01   1.09E+02
fault1        451         448   2.34E+00   2.76E+01  -1.51E+01   6.88E+01
fault1        451         449   2.40E+00   2.57E+01  -1.58E+01   8.37E+01
fault1        451         450   2.42E+00   2.36E+01  -9.36E+00   1.09E+02
fault2        452         451   2.43E+00   2.53E+01  -1.18E+01   9.15E+01
fault2        452         452   2.42E+00   2.43E+01  -1.08E+01   9.36E+01
fault2        452         453   2.44E+00   2.65E+01  -8.58E+00   8.34E+01
fault2        452         454   2.46E+00   2.20E+01  -8.23E+00   9.09E+01
fault2        452         455   2.43E+00   3.09E+01  -4.89E+00   1.04E+02
fault2        452         456   2.58E+00   2.60E+01  -5.37E+00   9.16E+01
fault2        452         457   2.54E+00   2.84E+01   3.25E+00   7.08E+01
fault2        452         458   2.45E+00   3.00E+01  -2.50E+00   8.78E+01
fault2        452         459   2.48E+00   2.99E+01   9.72E-01   6.88E+01
fault2        452         460   2.43E+00   2.61E+01   1.15E+00   1.03E+02
fault2        452         461   2.49E+00   3.04E+01   6.03E+00   7.53E+01
fault2        452         462   2.40E+00   2.83E+01   6.30E-01   7.59E+01
fault2        452         463   2.48E+00   2.44E+01   3.43E+00   6.17E+01
fault2        452         464   2.45E+00   2.29E+01   2.28E+00   7.74E+01
fault2        452         465   2.57E+00   2.85E+01   1.12E+01   1.08E+02
fault2        452         466   2.51E+00   2.59E+01   8.68E+00   6.85E+01
fault2        452         467   2.57E+00   2.28E+01   1.48E+01   8.42E+01
fault2        452         468   2.50E+00   2.47E+01   1.36E+01   7.50E+01
fault2        452         469   2.44E+00   3.04E+01   6.46E+00   8.75E+01
fault2        452         470   2.60E+00   3.14E+01   8.76E+00   7.96E+01
fault2        452         471   2.50E+00   2.98E+01   1.53E+01   8.47E+01
fault2        452         472   2.64E+00   2.89E+01   2.51E+00   7.30E+01
fault3        453         473   2.61E+00   2.78E+01   1.43E+01   9.08E+01
fault3        453         474   2.61E+00   2.71E+01   1.71E+01   7.96E+01
fault3        453         475   2.45E+00   3.04E+01   2.10E+01   9.63E+01
fault3        453         476   2.63E+00   3.23E+01   2.52E+01   7.55E+01
fault3        453         477   2.60E+00   2.90E+01   1.56E+01   8.05E+01
fault3        453         478   2.53E+00   3.43E+01   2.34E+01   6.75E+01
fault3        453         479   2.64E+00   2.56E+01   1.93E+01   7.54E+01
fault3        453         480   2.70E+00   3.08E+01   2.49E+01   8.30E+01
fault3        453         481   2.45E+00   3.67E+01   2.36E+01   6.90E+01
fault3        453         482   2.59E+00   3.05E+01   2.71E+01   8.67E+01
fault3        453         483   2.52E+00   3.17E+01   2.93E+01   6.63E+01
fault3        453         484   2.56E+00   2.95E+01   3.04E+01   7.81E+01
fault3        453         485   2.54E+00   2.87E+01   3.36E+01   7.06E+01
fault3        453         486   2.52E+00   4.16E+01   3.48E+01   4.96E+01
fault3        453         487   2.65E+00   3.54E+01   3.77E+01   6.73E+01
fault3        453         488   2.68E+00   3.06E+01   3.29E+01   8.26E+01
fault3        453         489   2.64E+00   3.32E+01   3.44E+01   7.43E+01
fault3        453         490   2.65E+00   3.57E+01   4.06E+01   7.22E+01
fault3        453         491   2.63E+00   3.47E+01   4.07E+01   6.85E+01
fault3        453         492   2.62E+00   4.12E+01   3.80E+01   7.09E+01
fault3        453         493   2.64E+00   3.76E+01   3.33E+01   7.52E+01
fault3        453         494   2.59E+00   3.73E+01   4.20E+01   8.04E+01
fault4        454         495   2.55E+00   4.00E+01   3.67E+01   7.06E+01
fault4        454         496   2.61E+00   3.65E+01   4.41E+01   6.62E+01
fault4        454         497   2.59E+00   3.22E+01   5.01E+01   7.54E+01
fault4        454         498   2.75E+00   3.43E+01   5.02E+01   6.53E+01
fault4        454         499   2.76E+00   3.81E+01   4.88E+01   6.44E+01
fault4        454         500   2.79E+00   4.49E+01   5.17E+01   6.06E+01
fault4        454         501   2.89E+00   3.15E+01   4.23E+01   7.25E+01
fault4        454         502   2.78E+00   4.21E+01   5.63E+01   5.66E+01
fault4        454         503   2.75E+00   4.02E+01   3.72E+01   7.18E+01
fault4        454         504   2.70E+00   3.71E+01   5.67E+01   5.56E+01
fault4        454         505   2.80E+00   4.21E+01   5.35E+01   8.15E+01
fault4        454         506   2.70E+00   3.66E+01   5.30E+01   6.37E+01
fault4        454         507   2.72E+00   3.21E+01   5.32E+01   6.79E+01
fault4        454         508   2.69E+00   4.48E+01   5.84E+01   6.08E+01
fault4        454         509   2.79E+00   4.10E+01   6.85E+01   6.17E+01
fault4        454         510   2.80E+00   3.64E+01   6.88E+01   6.80E+01
fault4        454         511   2.78E+00   3.18E+01   6.43E+01   5.03E+01
fault4        454         512   2.78E+00   3.85E+01   6.14E+01   4.45E+01
fault4        454         513   2.71E+00   3.89E+01   6.81E+01   5.32E+01
fault4        454         514   2.79E+00   3.76E+01   6.67E+01   5.26E+01
fault4        454         515   2.75E+00   4.66E+01   5.81E+01   6.52E+01
fault4        454         516   2.75E+00   3.83E+01   7.15E+01   5.69E+01
crystalline     5         517   2.75E+00   3.12E+01   7.06E+01   6.28E+01
crystalline     5         518   2.85E+00   2.79E+01   6.12E+01   5.87E+01
crystalline     5         519   2.89E+00   3.46E+01   6.70E+01   4.84E+01
crystalline     5         520   2.68E+00   4.51E+01   6.85E+01   5.00E+01
crystalline     5         521   2.76E+00   3.64E+01   7.67E+01   5.29E+01
crystalline     5         522   2.86E+00   3.21E+01   8.22E+01   5.11E+01
crystalline     5         523   2.80E+00   3.80E+01   6.35E+01   5.21E+01
crystalline     5         524   2.70E+00   4.51E+01   6.04E+01   4.77E+01
crystalline     5         525   2.93E+00   3.73E+01   7.56E+01   5.49E+01
crystalline     5         526   2.67E+00   3.91E+01   7.23E+01   5.38E+01
crystalline     5         527   2.80E+00   4.06E+01   7.39E+01   5.73E+01
crystalline     5         528   2.74E+00   3.65E+01   7.24E+01   5.19E+01
crystalline     5         529   2.69E+00   3.45E+01   7.66E+01   5.58E+01
crystalline     5         530   2.69E+00   3.19E+01   6.44E+01   4.95E+01
crystalline     5         531   2.84E+00   4.42E+01   5.37E+01   5.06E+01
crystalline     5         532   2.67E+00   3.99E+01   7.19E+01   5.57E+01
crystalline     5         533   2.67E+00   3.65E+01   7.85E+01   6.03E+01
crystalline     5         534   2.69E+00   3.45E+01   7.85E+01   5.00E+01
crystalline     5         535   2.76E+00   4.31E+01   7.26E+01   5.74E+01
crystalline     5         536   2.70E+00   4.43E+01   6.87E+01   6.67E+01
crystalline     5         537   2.71E+00   3.87E+01   5.98E+01   5.08E+01
crystalline     5         538   2.70E+00   3.44E+01   7.63E+01   5.01E+01
crystalline     5         539   2.85E+00   4.05E+01   7.49E+01   6.28E+01
crystalline     5         540   2.75E+00   4.01E+01   7.56E+01   4.97E+01
crystalline     5         541   2.93E+00   4.31E+01   7.47E+01   6.16E+01
crystalline     5         542   2.75E+00   3.47E+01   6.47E+01   6.01E+01
crystalline     5         543   2.68E+00   3.60E+01   6.95E+01   4.35E+01
crystalline     5         544   2.81E+00   4.95E+01   6.78E+01   5.76E+01
crystalline     5         545   2.71E+00   3.98E+01   7.32E+01   5.03E+01
crystalline     5         546   2.71E+00   3.82E+01   6.14E+01   5.74E+01
crystalline     5         547   2.73E+00   4.10E+01   6.02E+01   5.13E+01
crystalline     5         548   2.74E+00   4.01E+01   7.72E+01   5.92E+01
crystalline     5         549   2.82E+00   3.77E+01   6.35E+01   6.13E+01
crystalline     5         550   2.77E+00   3.55E+01   7.39E+01   4.91E+01
crystalline     5         551   2.74E+00   3.96E+01   6.99E+01   6.01E+01
crystalline     5         552   2.72E+00   3.60E+01   7.16E+01   5.77E+01
crystalline     5         553   2.72E+00   3.54E+01   5.27E+01   5.48E+01
crystalline     5         554   2.75E+00   4.24E+01   7.58E+01   7.02E+01
crystalline     5         555   2.68E+00   4.34E+01   7.14E+01   5.22E+01
crystalline     5         556   2.64E+00   4.05E+01   7.14E+01   4.77E+01
crystalline     5         557   2.70E+00   3.81E+01   7.02E+01   5.64E+01
crystalline     5         558   2.73E+00   4.03E+01   6.10E+01   5.95E+01
crystalline     5         559   2.78E+00   3.74E+01   7.57E+01   4.41E+01
crystalline     5         560   2.75E+00   3.49E+01   6.22E+01   5.51E+01
crystalline     5         561   2.81E+00   4.32E+01   7.49E+01   4.75E+01
crystalline     5         562   2.74E+00   4.17E+01   8.82E+01   4.73E+01
crystalline     5         563   2.79E+00   3.61E+01   7.20E+01   5.46E+01
crystalline     5         564   2.80E+00   3.81E+01   6.44E+01   6.32E+01
crystalline     5         565   2.74E+00   3.45E+01   7.22E+01   5.58E+01
crystalline     5         566   2.76E+00   3.89E+01   5.96E+01   4.73E+01
crystalline     5         567   2.68E+00   3.62E+01   5.66E+01   5.27E+01
crystalline     5         568   2.76E+00   4.15E+01   6.79E+01   5.60E+01
crystalline     5         569   2.79E+00   3.34E+01   6.75E+01   5.75E+01
crystalline     5         570   2.74E+00   4.93E+01   6.94E+01   4.83E+01
crystalline     5         571   2.72E+00   4.37E+01   6.86E+01   4.94E+01
crystalline     5         572   2.76E+00   3.94E+01   6.11E+01   6.16E+01
crystalline     5         573   2.64E+00   4.09E+01   7.92E+01   6.79E+01
crystalline     5         574   2.72E+00   3.96E+01   7.04E+01   4.92E+01
crystalline     5         575   2.76E+00   3.21E+01   6.97E+01   5.03E+01
crystalline     5         576   2.71E+00   3.61E+01   8.18E+01   5.22E+01
crystalline     5         577   2.80E+00   4.57E+01   6.08E+01   4.87E+01
crystalline     5         578   2.75E+00   4.33E+01   7.06E+01   5.80E+01
crystalline     5         579   2.82E+00   3.96E+01   6.74E+01   4.36E+01
crystalline     5         580   2.71E+00   4.17E+01   7.12E+01   5.27E+01
crystalline     5         581   2.82E+00   4.02E+01   7.64E+01   5.07E+01
crystalline     5         582   2.71E+00   3.01E+01   7.12E+01   6.74E+01
crystalline     5         583   2.74E+00   4.35E+01   6.98E+01   5.14E+01
crystalline     5         584   2.84E+00   4.46E+01   6.92E+01   5.98E+01
crystalline     5         585   2.67E+00   3.30E+01   8.01E+01   5.62E+01
crystalline     5         586   2.62E+00   5.12E+01   6.22E+01   4.29E+01
crystalline     5         587   2.80E+00   3.90E+01   6.13E+01   5.85E+01
crystalline     5         588   2.68E+00   4.78E+01   7.80E+01   5.24E+01
crystalline     5         589   2.63E+00   3.34E+01   8.22E+01   4.78E+01
crystalline     5         590   2.62E+00   4.36E+01   6.60E+01   5.03E+01
crystalline     5         591   2.79E+00   4.23E+01   5.34E+01   6.20E+01
crystalline     5         592   2.70E+00   4.48E+01   6.47E+01   6.08E+01
crystalline     5         593   2.67E+00   3.88E+01   7.34E+01   4.81E+01
crystalline     5         594   2.67E+00   4.04E+01   6.65E+01   5.62E+01
crystalline     5         595   2.76E+00   3.88E+01   7.70E+01   5.47E+01
crystalline     5         596   2.72E+00   3.93E+01   7.47E+01   5.49E+01
crystalline     5         597   2.77E+00   3.87E+01   8.55E+01   5.66E+01
crystalline     5         598   2.79E+00   3.01E+01   7.25E+01   5.27E+01
crystalline     5         599   2.66E+00   3.62E+01   7.77E+01   7.34E+01
crystalline     5         600   2.77E+00   4.59E+01   7.90E+01   6.47E+01
crystalline     5         601   2.82E+00   4.61E+01   6.21E+01   5.29E+01
crystalline     5         602   2.79E+00   3.89E+01   6.97E+01   5.88E+01
crystalline     5         603   2.75E+00   3.55E+01   8.02E+01   4.98E+01
crystalline     5         604   2.73E+00   4.46E+01   7.21E+01   5.57E+01
crystalline     5         605   2.77E+00   4.51E+01   6.94E+01   6.25E+01
crystalline     5         606   2.66E+00   4.08E+01   6.87E+01   6.15E+01
crystalline     5         607   2.68E+00   3.12E+01   8.01E+01   4.83E+01
crystalline     5         608   2.69E+00   3.46E+01   7.00E+01   5.91E+01
